id_anggota,usia,jenis_kelamin,status_perkawinan,pendidikan,pekerjaan,penghasilan_bulanan,lama_keanggotaan,jumlah_pinjaman,tenor_pinjaman,suku_bunga,jumlah_tanggungan,riwayat_pinjaman,keterlambatan_bayar,rasio_hutang,simpanan_wajib,simpanan_sukarela,status_pinjaman,kota,simpanan_pokok,jenis_anggota,partisipasi_rat,transaksi_koperasi,sistem_potong_gaji,status_keaktifan
508,36,L,Menikah,S1,Guru,11421000,40,54322000,60,13,1,1,1,0.132,6000000,601000,0,Jakarta,100000,Biasa,Tidak,982000,Ya,Pasif
509,31,L,Menikah,S1,Guru,5119000,67,35786000,24,12,1,1,1,0.376,3350000,424000,1,Palembang,100000,Biasa,Ya,3260000,Ya,Pasif
510,31,P,Belum Menikah,D3,Karyawan Swasta,5586000,32,34284000,24,12,0,1,1,0.3,3200000,504000,1,Yogyakarta,100000,Biasa,Ya,6241000,Ya,Aktif
511,40,L,Belum Menikah,S2,Guru,8863000,85,15301000,12,11,1,1,0,0.158,17000000,710000,0,Palembang,100000,Biasa,Tidak,1552000,Ya,Pasif
512,51,L,Belum Menikah,S2,PNS,12980000,46,59464000,24,12,0,2,2,0.225,9200000,1549000,0,Yogyakarta,100000,Biasa,Ya,7356000,Ya,Aktif
513,41,P,Menikah,S1,Guru,6133000,57,15130000,24,11,1,3,0,0.127,8550000,1886000,0,Yogyakarta,100000,Biasa,Ya,9012000,Ya,Aktif
514,34,L,Belum Menikah,S2,PNS,6123000,38,17172000,24,11,0,0,0,0.163,3800000,535000,0,Semarang,100000,Biasa,Ya,9617000,Ya,Aktif
515,55,L,Menikah,D3,Buruh,3598000,59,21874000,48,13,3,2,1,0.209,2950000,1073000,0,Jakarta,100000,Biasa,Ya,4009000,Ya,Aktif
516,36,P,Menikah,SMA,Buruh,3267000,101,26524000,48,14,4,1,1,0.274,5050000,446000,0,Makassar,100000,Biasa,Ya,599000,Tidak,Pasif
517,27,L,Belum Menikah,D3,Karyawan Swasta,4222000,49,19753000,48,13,0,5,2,0.144,4900000,313000,1,Palembang,100000,Biasa,Tidak,1514000,Ya,Pasif
518,34,L,Menikah,SMA,UMKM,3139000,19,20565000,36,13,1,1,0,0.235,950000,130000,1,Yogyakarta,100000,Biasa,Ya,175000,Tidak,Aktif
519,38,P,Menikah,SMA,PNS,4097000,13,12705000,12,12,0,2,0,0.285,1950000,225000,0,Palembang,100000,Biasa,Tidak,772000,Ya,Pasif
520,30,P,Menikah,S1,Wiraswasta,7215000,63,14460000,12,11,0,0,0,0.186,9450000,1762000,0,Medan,100000,Biasa,Tidak,8501000,Tidak,Aktif
521,38,L,Menikah,D3,Pedagang,6615000,49,27321000,48,13,2,0,0,0.177,7350000,378000,0,Palembang,100000,Biasa,Ya,7508000,Tidak,Aktif
522,54,P,Menikah,D3,Petani,4059000,57,9117000,12,12,4,1,0,0.268,5700000,1207000,1,Medan,100000,Biasa,Ya,2642000,Tidak,Aktif
523,30,L,Belum Menikah,D3,Nelayan,2596000,71,13102000,24,12,1,0,0,0.288,3550000,595000,1,Surabaya,100000,Biasa,Ya,671000,Tidak,Pasif
524,44,L,Belum Menikah,S2,PNS,13973000,43,57218000,24,12,0,1,1,0.224,8600000,1162000,0,Surabaya,100000,Biasa,Ya,4087000,Ya,Aktif
525,25,P,Belum Menikah,S1,Pedagang,5981000,30,44469000,48,13,0,3,1,0.227,6000000,445000,0,Makassar,100000,Biasa,Ya,3740000,Ya,Aktif
526,36,L,Menikah,SMA,Petani,2651000,63,9102000,24,13,2,1,0,0.182,3150000,324000,1,Yogyakarta,100000,Biasa,Tidak,1007000,Tidak,Aktif
527,40,L,Menikah,SMA,Karyawan Swasta,3871000,36,25520000,48,13,3,0,0,0.209,3600000,979000,0,Palembang,100000,Biasa,Tidak,2723000,Ya,Aktif
528,65,L,Menikah,D3,Perawat,7216000,106,16296000,24,13,4,4,3,0.148,21200000,1679000,0,Palembang,100000,Biasa,Ya,2582000,Tidak,Pasif
529,29,P,Belum Menikah,SMA,Buruh,2721000,27,3089000,12,10,0,1,0,0.125,2700000,593000,0,Bandung,100000,Biasa,Tidak,5934000,Tidak,Aktif
530,48,L,Menikah,S1,UMKM,5601000,13,30447000,24,11,0,0,0,0.283,1950000,214000,0,Yogyakarta,100000,Biasa,Tidak,0,Tidak,Pasif
531,30,P,Belum Menikah,D3,Guru,3609000,36,18984000,24,12,0,0,0,0.259,3600000,242000,0,Semarang,100000,Biasa,Ya,2672000,Ya,Aktif
532,44,L,Menikah,SMA,Perawat,3898000,6,10081000,24,11,2,2,0,0.147,600000,375000,0,Semarang,50000,Calon,Ya,3334000,Ya,Aktif
533,26,L,Menikah,SMA,Pedagang,4361000,30,28644000,48,13,1,3,0,0.22,3000000,200000,0,Surabaya,100000,Biasa,Tidak,4700000,Tidak,Aktif
534,27,L,Belum Menikah,SMA,Petani,2847000,22,15740000,24,12,0,1,0,0.266,1100000,135000,0,Semarang,100000,Biasa,Tidak,1132000,Ya,Aktif
535,33,L,Belum Menikah,SMA,Buruh,2515000,46,8579000,36,13,0,2,0,0.135,2300000,177000,0,Yogyakarta,100000,Biasa,Ya,1783000,Tidak,Aktif
536,33,P,Belum Menikah,S2,Pedagang,11657000,43,16307000,12,10,1,1,1,0.175,8600000,2114000,0,Surabaya,100000,Biasa,Ya,12248000,Tidak,Aktif
537,37,L,Belum Menikah,S1,Karyawan Swasta,8555000,53,53376000,48,13,1,1,1,0.247,10600000,1791000,0,Palembang,100000,Biasa,Ya,1979000,Ya,Aktif
538,37,P,Belum Menikah,D3,Karyawan Swasta,6145000,24,25150000,24,12,1,1,1,0.205,3600000,588000,1,Medan,100000,Biasa,Ya,3909000,Ya,Aktif
539,40,P,Menikah,SMA,Buruh,2946000,79,18354000,24,12,1,1,0,0.332,3950000,408000,1,Palembang,100000,Biasa,Tidak,1635000,Tidak,Aktif
540,24,P,Belum Menikah,SMA,Nelayan,2601000,9,9947000,24,12,1,2,1,0.231,450000,100000,1,Medan,75000,Calon,Ya,3114000,Tidak,Aktif
541,28,P,Belum Menikah,S1,Pedagang,5751000,52,40325000,60,14,0,0,0,0.182,5200000,387000,0,Palembang,100000,Biasa,Tidak,2303000,Tidak,Pasif
542,31,L,Menikah,S1,Wiraswasta,8012000,42,24951000,24,12,3,3,2,0.188,4200000,142000,0,Medan,100000,Biasa,Tidak,0,Tidak,Pasif
543,41,L,Belum Menikah,D3,Perawat,7941000,37,25368000,24,13,0,1,0,0.188,7400000,1733000,0,Jakarta,100000,Biasa,Ya,3335000,Ya,Aktif
544,40,L,Belum Menikah,SMA,Wiraswasta,6506000,52,9663000,12,12,0,0,0,0.189,7800000,927000,0,Palembang,100000,Biasa,Tidak,2820000,Tidak,Aktif
545,49,L,Menikah,SMA,UMKM,3392000,90,37312000,48,13,2,3,1,0.348,4500000,1098000,1,Jakarta,100000,Biasa,Ya,3180000,Tidak,Aktif
546,47,P,Menikah,S2,Perawat,9855000,73,36616000,24,12,1,1,0,0.185,14600000,1165000,0,Surabaya,100000,Biasa,Ya,5147000,Ya,Aktif
547,54,L,Menikah,SMA,Karyawan Swasta,4672000,65,26861000,48,14,3,2,0,0.322,3250000,608000,1,Semarang,100000,Biasa,Tidak,1261000,Ya,Aktif
548,41,L,Belum Menikah,SMA,Karyawan Swasta,7514000,40,17231000,12,12,0,0,0,0.268,6000000,442000,0,Surabaya,100000,Biasa,Tidak,1907000,Ya,Aktif
549,64,P,Menikah,S2,PNS,11667000,26,19884000,12,10,3,0,0,0.315,5200000,1323000,0,Makassar,100000,Biasa,Tidak,4766000,Ya,Pasif
550,46,L,Menikah,S1,UMKM,7363000,65,63593000,48,14,2,1,1,0.264,9750000,858000,0,Semarang,100000,Biasa,Ya,7605000,Tidak,Aktif
551,37,P,Belum Menikah,S1,Perawat,2797000,29,16058000,48,13,0,0,0,0.203,1450000,477000,0,Semarang,100000,Biasa,Tidak,2099000,Ya,Aktif
552,41,L,Menikah,SMA,Nelayan,3473000,127,6854000,12,10,1,1,0,0.22,6350000,926000,0,Surabaya,100000,Biasa,Tidak,2326000,Tidak,Aktif
553,38,P,Menikah,SMA,Buruh,2748000,42,20000000,48,14,0,0,0,0.225,4200000,432000,0,Palembang,100000,Biasa,Ya,2060000,Tidak,Aktif
554,52,L,Menikah,S2,PNS,14500000,120,72630000,36,13,3,1,2,0.261,24000000,7392000,0,Bandung,100000,Biasa,Ya,10329000,Ya,Aktif
555,42,L,Menikah,SMA,Petani,3345000,43,6584000,12,11,3,2,1,0.247,4300000,188000,0,Medan,100000,Biasa,Ya,4442000,Tidak,Aktif
556,55,P,Menikah,SMA,Karyawan Swasta,5678000,63,29473000,36,13,4,0,0,0.284,9450000,820000,1,Palembang,100000,Biasa,Ya,2214000,Ya,Aktif
557,40,P,Menikah,SMA,Wiraswasta,4719000,28,32563000,48,11,1,0,0,0.187,2800000,868000,0,Palembang,100000,Biasa,Ya,5177000,Tidak,Aktif
558,28,P,Belum Menikah,D3,UMKM,4174000,45,17163000,48,13,1,1,0,0.13,4500000,145000,1,Surabaya,100000,Biasa,Ya,2591000,Tidak,Pasif
559,29,L,Menikah,SMA,UMKM,3168000,38,7855000,12,11,2,0,0,0.261,1900000,522000,0,Yogyakarta,100000,Biasa,Ya,2467000,Tidak,Aktif
560,43,L,Menikah,SMA,UMKM,3764000,46,11842000,36,13,4,0,0,0.203,4600000,881000,0,Bandung,100000,Biasa,Ya,2132000,Tidak,Aktif
561,41,L,Belum Menikah,SMA,Karyawan Swasta,6055000,36,29302000,36,12,0,0,0,0.177,3600000,439000,0,Surabaya,100000,Biasa,Tidak,1189000,Ya,Pasif
562,49,P,Menikah,SMA,PNS,5765000,42,30735000,36,12,3,1,0,0.206,4200000,767000,0,Bandung,100000,Biasa,Ya,8918000,Ya,Aktif
563,49,L,Menikah,SMA,Petani,2716000,38,28371000,60,13,3,2,0,0.336,1900000,1235000,1,Medan,100000,Biasa,Ya,2258000,Tidak,Aktif
564,38,P,Menikah,S2,Karyawan Swasta,9881000,15,77439000,36,12,1,3,0,0.292,3000000,549000,0,Bandung,100000,Biasa,Ya,14918000,Ya,Aktif
565,37,L,Belum Menikah,D3,Nelayan,3235000,12,18832000,36,12,1,0,0,0.23,600000,156000,1,Surabaya,100000,Biasa,Ya,2701000,Tidak,Aktif
566,43,P,Menikah,SMA,UMKM,3349000,36,17508000,36,13,2,0,0,0.209,3600000,477000,1,Semarang,100000,Biasa,Tidak,882000,Tidak,Pasif
567,47,L,Menikah,D3,Karyawan Swasta,7297000,59,24420000,12,11,3,0,0,0.438,8850000,2091000,1,Medan,100000,Biasa,Tidak,940000,Ya,Aktif
568,44,P,Menikah,SMA,Karyawan Swasta,3465000,31,7574000,24,12,0,0,0,0.124,1550000,222000,0,Semarang,100000,Biasa,Ya,2638000,Ya,Aktif
569,43,P,Menikah,S2,Wiraswasta,17866000,31,48271000,12,11,3,3,1,0.311,6200000,1151000,1,Makassar,100000,Biasa,Ya,3110000,Tidak,Pasif
570,38,P,Belum Menikah,SMA,Pedagang,5426000,10,27816000,36,13,0,0,0,0.216,1000000,245000,1,Medan,75000,Calon,Tidak,443000,Tidak,Pasif
571,34,P,Menikah,SMA,Pedagang,3976000,34,10980000,24,12,2,0,0,0.184,1700000,826000,0,Yogyakarta,100000,Biasa,Tidak,0,Tidak,Aktif
572,35,P,Menikah,SMA,Petani,3468000,57,9843000,24,12,1,0,0,0.165,2850000,403000,0,Makassar,100000,Biasa,Ya,5160000,Tidak,Aktif
573,45,L,Belum Menikah,SMA,Petani,2744000,33,6289000,24,13,0,1,1,0.115,1650000,351000,0,Surabaya,100000,Biasa,Ya,1375000,Tidak,Aktif
574,33,P,Menikah,S1,Karyawan Swasta,7379000,118,60141000,48,13,0,2,0,0.231,17700000,3979000,0,Palembang,100000,Biasa,Tidak,8148000,Ya,Aktif
575,31,P,Menikah,S1,Karyawan Swasta,5591000,8,32780000,36,12,3,1,0,0.232,800000,590000,0,Yogyakarta,100000,Calon,Tidak,1603000,Ya,Aktif
576,42,P,Menikah,S1,Wiraswasta,10249000,54,13689000,12,11,3,3,2,0.169,10800000,1695000,0,Yogyakarta,100000,Biasa,Ya,8341000,Tidak,Aktif
577,45,P,Menikah,S2,Perawat,11768000,65,75455000,60,13,1,0,0,0.175,13000000,2611000,0,Palembang,100000,Biasa,Ya,8675000,Tidak,Aktif
578,32,P,Menikah,SMA,Wiraswasta,6574000,68,18365000,12,11,2,1,0,0.268,10200000,1262000,1,Bandung,100000,Biasa,Ya,8130000,Tidak,Aktif
579,36,L,Menikah,S1,Pedagang,7632000,74,20880000,24,13,0,1,0,0.168,11100000,984000,0,Bandung,100000,Biasa,Ya,21248000,Tidak,Aktif
580,23,P,Belum Menikah,S1,Perawat,2599000,17,18848000,24,11,0,0,0,0.356,850000,265000,0,Semarang,100000,Biasa,Tidak,1059000,Ya,Pasif
581,39,L,Menikah,SMA,Pedagang,4889000,16,27368000,60,14,0,0,0,0.136,800000,455000,0,Palembang,100000,Biasa,Ya,4541000,Tidak,Aktif
582,42,P,Menikah,SMA,UMKM,3210000,20,18992000,36,13,1,1,0,0.218,1000000,232000,0,Bandung,100000,Biasa,Ya,1078000,Tidak,Pasif
583,39,L,Menikah,S1,Guru,5338000,104,54285000,60,13,4,1,0,0.244,15600000,562000,0,Yogyakarta,100000,Biasa,Ya,5602000,Ya,Aktif
584,31,L,Belum Menikah,D3,Petani,2876000,25,9665000,36,12,0,1,0,0.144,1250000,122000,0,Medan,100000,Biasa,Tidak,1320000,Tidak,Pasif
585,43,L,Menikah,SMA,Wiraswasta,10195000,35,67413000,24,12,4,1,0,0.369,7000000,292000,1,Medan,100000,Biasa,Ya,4850000,Tidak,Aktif
586,55,L,Belum Menikah,SMA,Karyawan Swasta,8054000,62,21465000,24,11,0,0,0,0.146,6200000,2555000,0,Bandung,100000,Biasa,Tidak,6943000,Ya,Aktif
587,32,L,Menikah,SMA,Pedagang,4683000,40,16792000,24,12,2,2,1,0.211,4000000,378000,0,Surabaya,100000,Biasa,Ya,2254000,Tidak,Aktif
588,29,P,Belum Menikah,SMA,Guru,4161000,32,20234000,24,12,0,2,1,0.25,3200000,540000,0,Yogyakarta,100000,Biasa,Tidak,4426000,Ya,Aktif
589,29,P,Belum Menikah,S2,Wiraswasta,8557000,39,53132000,36,13,0,2,0,0.216,7800000,534000,0,Palembang,100000,Biasa,Ya,22982000,Tidak,Aktif
590,48,L,Menikah,S1,Guru,8233000,35,90563000,60,13,1,2,0,0.28,5250000,539000,0,Jakarta,100000,Biasa,Ya,6406000,Ya,Pasif
591,34,L,Menikah,SMA,Guru,5486000,7,23364000,24,12,3,0,0,0.289,700000,262000,1,Bandung,100000,Calon,Ya,2477000,Ya,Aktif
592,41,P,Menikah,SMA,Nelayan,2680000,23,21815000,48,13,0,1,0,0.235,1150000,297000,1,Makassar,100000,Biasa,Ya,1967000,Tidak,Aktif
593,32,P,Belum Menikah,SMA,Pedagang,5137000,106,23450000,36,13,0,1,1,0.17,10600000,3824000,0,Medan,100000,Biasa,Ya,7722000,Tidak,Aktif
594,46,L,Menikah,D3,UMKM,5379000,39,32386000,48,14,2,1,1,0.207,5850000,305000,1,Palembang,100000,Biasa,Ya,3549000,Tidak,Pasif
595,45,L,Menikah,S1,Guru,8207000,41,26524000,24,12,3,2,1,0.317,6150000,355000,0,Makassar,100000,Biasa,Tidak,1543000,Tidak,Pasif
596,38,P,Menikah,S1,PNS,7433000,88,12640000,12,12,4,3,5,0.189,13200000,2957000,0,Medan,100000,Biasa,Ya,13724000,Ya,Aktif
597,33,L,Menikah,D3,Wiraswasta,7000000,15,36405000,24,12,1,2,0,0.292,3000000,195000,1,Yogyakarta,100000,Biasa,Tidak,0,Tidak,Pasif
598,27,L,Belum Menikah,SMA,Karyawan Swasta,4525000,16,22000000,60,13,1,0,0,0.13,800000,100000,0,Jakarta,100000,Biasa,Tidak,0,Ya,Pasif
599,26,L,Belum Menikah,SMA,PNS,4241000,41,34030000,48,13,0,1,0,0.245,6150000,380000,0,Makassar,100000,Biasa,Ya,3441000,Ya,Aktif
600,42,L,Cerai,D3,Guru,5769000,79,24904000,36,12,0,1,0,0.151,7900000,881000,0,Jakarta,100000,Biasa,Ya,3597000,Ya,Aktif
601,39,P,Menikah,SMA,Pedagang,5615000,17,25979000,24,12,1,0,0,0.258,1700000,932000,0,Semarang,100000,Biasa,Ya,6250000,Tidak,Aktif
602,28,L,Belum Menikah,SMA,PNS,4519000,40,32800000,48,13,1,1,0,0.207,4000000,1460000,0,Bandung,100000,Biasa,Ya,5891000,Ya,Aktif
603,39,L,Cerai,SMA,Buruh,2577000,36,13491000,48,13,0,2,0,0.157,3600000,138000,0,Surabaya,100000,Biasa,Ya,230000,Ya,Pasif
604,33,P,Belum Menikah,S1,PNS,6406000,45,29042000,36,12,0,2,0,0.171,6750000,554000,0,Yogyakarta,100000,Biasa,Ya,4987000,Ya,Aktif
605,32,L,Belum Menikah,SMA,Karyawan Swasta,6577000,46,22363000,36,13,0,2,0,0.141,6900000,942000,0,Jakarta,100000,Biasa,Ya,6480000,Tidak,Aktif
606,26,P,Belum Menikah,S1,Karyawan Swasta,4860000,17,10897000,24,12,3,0,0,0.12,1700000,1099000,0,Medan,100000,Biasa,Ya,2540000,Tidak,Aktif
607,54,L,Menikah,D3,Perawat,5690000,55,43031000,60,14,1,1,0,0.283,5500000,683000,0,Medan,100000,Biasa,Tidak,1112000,Ya,Pasif
608,29,L,Belum Menikah,SMA,UMKM,3297000,23,13756000,24,11,0,0,0,0.223,1150000,724000,0,Yogyakarta,100000,Biasa,Tidak,3202000,Tidak,Aktif
609,33,L,Belum Menikah,D3,Buruh,2685000,108,19181000,48,13,0,1,0,0.208,5400000,486000,0,Bandung,100000,Biasa,Tidak,1791000,Tidak,Pasif
610,31,P,Menikah,S2,Karyawan Swasta,9900000,79,26770000,24,11,0,3,0,0.15,15800000,4675000,0,Jakarta,100000,Biasa,Ya,3327000,Ya,Aktif
611,35,P,Menikah,S1,PNS,6368000,31,30124000,24,11,2,1,0,0.263,4650000,480000,0,Medan,100000,Biasa,Tidak,2082000,Ya,Pasif
612,43,L,Menikah,SMA,Karyawan Swasta,5123000,63,32740000,24,11,2,1,0,0.4,6300000,527000,0,Medan,100000,Biasa,Ya,1025000,Ya,Pasif
613,33,P,Belum Menikah,S2,Guru,8887000,71,64958000,36,13,0,0,0,0.251,10650000,754000,0,Yogyakarta,100000,Biasa,Ya,9601000,Ya,Aktif
614,30,L,Belum Menikah,SMA,Nelayan,3324000,30,11823000,36,12,0,1,0,0.162,1500000,342000,0,Jakarta,100000,Biasa,Tidak,0,Tidak,Pasif
615,27,P,Belum Menikah,S1,Karyawan Swasta,5889000,25,58265000,36,13,0,1,1,0.367,5000000,426000,1,Yogyakarta,100000,Biasa,Tidak,814000,Ya,Pasif
616,32,L,Menikah,SMA,Pedagang,7893000,63,52302000,48,14,3,0,0,0.237,9450000,2268000,0,Bandung,100000,Biasa,Ya,4814000,Tidak,Aktif
617,48,P,Menikah,D3,Karyawan Swasta,9202000,160,14637000,12,11,3,4,2,0.195,32000000,3505000,0,Bandung,100000,Biasa,Ya,22226000,Ya,Aktif
618,51,P,Menikah,SMA,PNS,5849000,89,21855000,12,13,3,1,0,0.367,8900000,1968000,1,Makassar,100000,Biasa,Ya,1354000,Ya,Aktif
619,48,P,Menikah,S1,Wiraswasta,8822000,79,10397000,12,12,1,0,0,0.124,15800000,1949000,0,Bandung,100000,Biasa,Ya,5786000,Tidak,Aktif
620,22,L,Belum Menikah,SMA,UMKM,3488000,3,6600000,36,13,0,0,0,0.114,150000,100000,1,Makassar,50000,Calon,Tidak,0,Tidak,Pasif
621,54,P,Menikah,SMA,Nelayan,3397000,13,13425000,48,13,2,0,0,0.171,1300000,387000,0,Makassar,100000,Biasa,Ya,4010000,Tidak,Aktif
622,33,L,Belum Menikah,SMA,Karyawan Swasta,4900000,61,31824000,36,12,0,0,0,0.235,3050000,1240000,0,Surabaya,100000,Biasa,Ya,11117000,Ya,Aktif
623,28,L,Belum Menikah,S1,PNS,5236000,92,31316000,24,12,0,2,0,0.308,4600000,1135000,0,Semarang,100000,Biasa,Ya,874000,Tidak,Aktif
624,25,P,Belum Menikah,S1,Karyawan Swasta,5120000,10,16346000,60,14,1,0,0,0.114,500000,193000,0,Yogyakarta,50000,Calon,Tidak,1993000,Tidak,Pasif
625,48,L,Menikah,SMA,Wiraswasta,5863000,23,30188000,48,13,2,0,0,0.185,4600000,612000,0,Semarang,100000,Biasa,Ya,2025000,Tidak,Aktif
626,33,P,Menikah,D3,Nelayan,2517000,10,10940000,36,14,1,1,1,0.194,500000,145000,1,Semarang,75000,Calon,Tidak,1186000,Tidak,Aktif
627,65,L,Menikah,D3,Petani,3271000,42,27002000,36,13,0,1,0,0.325,4200000,453000,0,Palembang,100000,Biasa,Ya,1607000,Tidak,Aktif
628,31,L,Belum Menikah,SMA,Perawat,5431000,98,34373000,60,12,1,1,0,0.163,4900000,1319000,0,Bandung,100000,Biasa,Ya,2720000,Ya,Aktif
629,36,L,Belum Menikah,SMA,Pedagang,4577000,47,16133000,24,12,0,1,0,0.188,4700000,579000,0,Bandung,100000,Biasa,Ya,3040000,Tidak,Aktif
630,32,L,Menikah,D3,Pedagang,4892000,24,20891000,24,13,1,0,0,0.28,3600000,393000,1,Medan,100000,Biasa,Tidak,614000,Tidak,Pasif
631,44,P,Menikah,SMA,Karyawan Swasta,4993000,34,23248000,24,12,3,0,0,0.28,3400000,242000,1,Palembang,100000,Biasa,Ya,2030000,Ya,Aktif
632,31,L,Belum Menikah,SMA,Pedagang,5437000,26,57424000,60,13,0,0,0,0.248,2600000,263000,0,Jakarta,100000,Biasa,Tidak,3956000,Tidak,Aktif
633,42,L,Menikah,D3,Buruh,4616000,64,32760000,36,13,2,2,1,0.388,3200000,556000,1,Jakarta,100000,Biasa,Ya,7584000,Tidak,Aktif
634,31,L,Belum Menikah,SMA,Guru,2693000,18,8981000,24,12,0,2,1,0.178,900000,188000,0,Palembang,100000,Biasa,Tidak,1145000,Ya,Aktif
635,27,L,Belum Menikah,D3,Buruh,2541000,11,2894000,12,12,1,0,0,0.133,550000,104000,0,Surabaya,75000,Calon,Ya,578000,Tidak,Aktif
636,43,P,Menikah,S1,Pedagang,10514000,52,63286000,36,13,4,1,0,0.368,10400000,748000,1,Bandung,100000,Biasa,Tidak,2559000,Tidak,Pasif
637,30,P,Belum Menikah,SMA,UMKM,3522000,25,36014000,48,12,0,0,0,0.287,1250000,287000,0,Semarang,100000,Biasa,Ya,1591000,Ya,Aktif
638,53,P,Cerai,D3,Karyawan Swasta,6802000,12,19683000,36,12,0,0,0,0.131,1800000,3176000,0,Bandung,100000,Biasa,Tidak,1502000,Ya,Aktif
639,37,P,Menikah,S1,PNS,6705000,12,16938000,12,11,0,0,0,0.27,1800000,188000,0,Surabaya,100000,Biasa,Ya,3467000,Ya,Pasif
640,42,L,Menikah,S2,Perawat,8984000,39,64594000,60,13,4,1,0,0.308,7800000,547000,0,Yogyakarta,100000,Biasa,Tidak,1898000,Ya,Aktif
641,35,P,Belum Menikah,SMA,Perawat,5269000,18,14613000,12,10,0,1,0,0.287,1800000,580000,0,Bandung,100000,Biasa,Tidak,1220000,Ya,Pasif
642,48,L,Menikah,SMA,Wiraswasta,7639000,14,26009000,24,11,2,0,0,0.202,2100000,164000,0,Surabaya,100000,Biasa,Ya,7803000,Tidak,Aktif
643,36,L,Belum Menikah,SMA,Wiraswasta,5261000,19,25916000,48,13,0,0,0,0.149,950000,128000,0,Semarang,100000,Biasa,Ya,2916000,Tidak,Aktif
644,25,P,Menikah,SMA,Pedagang,4554000,16,31488000,24,12,1,2,0,0.344,1600000,100000,0,Makassar,100000,Biasa,Tidak,1018000,Tidak,Pasif
645,31,P,Menikah,SMA,Pedagang,4254000,47,17310000,24,12,0,1,0,0.208,4700000,626000,0,Palembang,100000,Biasa,Ya,3033000,Tidak,Aktif
646,43,P,Menikah,SMA,Nelayan,2535000,20,3931000,12,12,1,3,1,0.173,1000000,302000,0,Surabaya,100000,Biasa,Ya,1089000,Tidak,Aktif
647,43,P,Menikah,SMA,Petani,2667000,101,10606000,36,12,2,2,1,0.185,10100000,448000,0,Surabaya,100000,Biasa,Tidak,1185000,Tidak,Pasif
648,49,P,Menikah,S2,Petani,5366000,70,19433000,12,11,1,0,0,0.349,7000000,1097000,0,Yogyakarta,100000,Biasa,Ya,3254000,Tidak,Aktif
649,30,L,Belum Menikah,S1,Pedagang,7769000,25,44195000,36,13,1,0,0,0.203,2500000,161000,0,Yogyakarta,100000,Biasa,Ya,1906000,Tidak,Pasif
650,31,P,Belum Menikah,SMA,Buruh,3118000,8,8286000,24,13,0,0,0,0.157,400000,158000,1,Palembang,50000,Calon,Ya,4152000,Tidak,Aktif
651,56,L,Menikah,SMA,Buruh,3173000,42,14415000,24,11,1,2,0,0.254,2100000,241000,1,Medan,100000,Biasa,Tidak,0,Ya,Pasif
652,39,L,Cerai,S2,PNS,8591000,27,39859000,24,11,0,1,0,0.225,5400000,715000,0,Medan,100000,Biasa,Tidak,699000,Ya,Pasif
653,30,L,Belum Menikah,D3,Wiraswasta,4977000,114,40353000,48,13,0,0,0,0.249,17100000,675000,0,Medan,100000,Biasa,Ya,4738000,Tidak,Aktif
654,36,P,Menikah,S1,Guru,6347000,31,33997000,36,12,4,2,1,0.199,4650000,915000,0,Makassar,100000,Biasa,Ya,458000,Ya,Aktif
655,38,L,Belum Menikah,SMA,Buruh,3472000,11,16984000,48,14,0,0,0,0.154,550000,147000,1,Yogyakarta,75000,Calon,Ya,1906000,Tidak,Aktif
656,41,P,Menikah,S1,Karyawan Swasta,9999000,3,24530000,12,11,3,0,0,0.247,600000,490000,0,Yogyakarta,25000,Calon,Tidak,950000,Ya,Pasif
657,36,L,Menikah,D3,Petani,2962000,69,9981000,12,11,0,2,0,0.342,3450000,445000,0,Yogyakarta,100000,Biasa,Ya,2619000,Tidak,Aktif
658,49,P,Menikah,S1,Karyawan Swasta,7995000,47,27772000,24,13,2,5,3,0.221,7050000,677000,1,Makassar,100000,Biasa,Tidak,1437000,Ya,Pasif
659,35,P,Belum Menikah,S2,PNS,10713000,124,38773000,24,12,0,3,0,0.195,24800000,2761000,0,Makassar,100000,Biasa,Ya,6589000,Ya,Aktif
660,37,P,Menikah,S1,Wiraswasta,8027000,27,39592000,36,12,2,0,0,0.329,4050000,363000,1,Semarang,100000,Biasa,Tidak,1044000,Tidak,Pasif
661,46,P,Menikah,S1,UMKM,6227000,108,56017000,36,13,1,1,1,0.321,16200000,996000,1,Makassar,100000,Biasa,Ya,7653000,Tidak,Aktif
662,43,P,Belum Menikah,SMA,Pedagang,6922000,5,22726000,24,12,0,0,0,0.179,750000,258000,0,Palembang,25000,Calon,Ya,3374000,Tidak,Pasif
663,54,P,Menikah,SMA,Wiraswasta,9630000,84,91421000,48,13,3,1,1,0.316,16800000,2883000,1,Semarang,100000,Biasa,Ya,1925000,Tidak,Aktif
664,40,L,Belum Menikah,SMA,Guru,3183000,17,24208000,36,13,1,1,1,0.277,850000,202000,0,Medan,100000,Biasa,Tidak,0,Ya,Pasif
665,39,L,Menikah,D3,Buruh,3054000,17,20546000,60,14,2,2,0,0.193,850000,142000,1,Medan,100000,Biasa,Ya,981000,Tidak,Aktif
666,26,L,Belum Menikah,SMA,UMKM,2704000,13,16000000,24,13,0,3,0,0.299,650000,100000,1,Bandung,100000,Biasa,Ya,446000,Tidak,Aktif
667,46,L,Menikah,SMA,UMKM,3563000,3,6600000,36,12,1,0,0,0.148,150000,100000,0,Semarang,50000,Calon,Ya,1333000,Tidak,Aktif
